"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Cook Islands","LFS - Labour Force Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2023",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cook Islands","LFS - Labour Force Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2023",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cook Islands","LFS - Labour Force Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2023",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cook Islands","LFS - Labour Force Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2023",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2022",4.729,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2022",1.268,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2022",13.509,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2022",4.927,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",32.662,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",17.204,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2022",3.932,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2022",7.246,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2022",4.189,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2019",3.35,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2019",6.929,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2019",9.47,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2019",5.971,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2018",5.443,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2018",8.482,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2018",5.441,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2017",2.217,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2017",6.19,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2017",15.283,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2017",4.409,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2016",0.405,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2016",3.383,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2016",7.017,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2016",18.386,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2016",0.622,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2016",6.029,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2015",2.849,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2015",12.608,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2015",26.314,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2015",3.813,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2015",12.868,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2014",1.485,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2014",1.991,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2014",5.661,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2014",10.171,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2014",26.632,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2014",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2014",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2014",1.067,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2014",2.059,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2014",13.067,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2013",2.023,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2013",4.865,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2013",11.144,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2013",17.161,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2013",31.934,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2013",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2013",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2013",3.513,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2013",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2013",17.384,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2012",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2012",4.172,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2012",7.886,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2012",7.077,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2012",8.581,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2012",28.181,,,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2012",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2012",2.23,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2012",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2012",3.073,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2012",3.872,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Colombia","CLS - National Survey on Child Labour","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2012",12.921,,,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Comoros","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2019",0.851,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2018",0.692,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2018",1.014,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Costa Rica","HS - National Household Survey","Children in hazardous work attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
